Check_ID,Meal_Period,Item_Code,Item,Qty,Net_Revenue,Approved_Cost,Classic_CM
JUL26-04553,Dinner,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04560,Dinner,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04567,Dinner,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04574,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04581,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04588,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04595,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04602,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04609,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04616,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04623,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04630,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04637,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04644,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04651,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04658,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04665,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04672,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04679,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04686,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04693,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04700,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04707,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04714,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04721,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04728,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04735,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04742,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04749,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04756,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04763,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04770,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04777,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04784,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04791,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04798,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04805,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04812,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04819,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04826,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04833,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04840,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04847,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04854,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04861,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04868,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04875,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04882,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04889,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04896,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04903,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04910,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04917,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04924,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04931,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04938,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04945,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04952,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04959,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04966,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04973,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04980,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04987,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-04994,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05001,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05008,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05015,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05022,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05029,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05036,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05043,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05050,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05057,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05064,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05071,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05078,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05085,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05092,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05099,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05106,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05113,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05120,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05127,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05134,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05141,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05148,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05155,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05162,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05169,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05176,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05183,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05190,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05197,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05204,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05211,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05218,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05225,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05232,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05239,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05246,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05253,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05260,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05267,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05274,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05281,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05288,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05295,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05302,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05309,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05316,Delivery / Takeaway,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05323,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05330,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05337,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05344,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05351,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05358,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05365,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05372,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05379,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05386,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05393,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05400,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05407,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05414,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05421,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05428,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05435,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05442,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05449,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05456,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05463,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05470,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05477,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05484,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05491,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05498,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05505,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05512,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05519,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05526,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05533,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05540,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05547,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05554,Private Event,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05561,Corporate / Group,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05568,Corporate / Group,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05575,Corporate / Group,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05582,Corporate / Group,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05589,Corporate / Group,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05596,Corporate / Group,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05603,Corporate / Group,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05610,Corporate / Group,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05617,Corporate / Group,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05624,Corporate / Group,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05631,Corporate / Group,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05638,Corporate / Group,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-05645,Corporate / Group,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00002,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00009,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00016,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00023,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00030,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00037,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00044,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00051,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00058,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00065,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00072,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00079,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00086,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00093,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00100,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00107,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00114,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00121,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00128,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00135,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00142,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00149,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00156,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00163,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00170,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00177,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00184,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00191,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00198,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00205,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00212,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00219,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00226,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00233,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00240,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00247,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00254,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00261,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00268,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00275,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00282,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00289,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00296,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00303,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00310,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00317,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00324,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00331,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00338,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00345,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00352,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00359,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00366,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00373,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00380,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00387,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00394,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00401,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00408,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00415,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00422,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00429,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00436,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00443,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00450,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00457,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00464,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00471,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00478,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00485,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00492,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00499,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00506,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00513,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00520,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00527,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00534,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00541,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00548,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00555,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00562,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00569,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00576,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00583,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00590,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00597,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00604,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00611,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00618,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00625,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00632,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00639,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00646,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00653,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00660,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00667,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00674,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00681,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00688,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00695,Brunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00702,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00709,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00716,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00723,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00730,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00737,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00744,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00751,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00758,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00765,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00772,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00779,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00786,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00793,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00800,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00807,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00814,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00821,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00828,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00835,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00842,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00849,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00856,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00863,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00870,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00877,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00884,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00891,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00898,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00905,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00912,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00919,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00926,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00933,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00940,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00947,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00954,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00961,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00968,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00975,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00982,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00989,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-00996,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01003,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01010,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01017,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01024,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01031,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01038,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01045,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01052,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01059,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01066,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01073,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01080,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01087,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01094,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01101,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01108,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01115,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01122,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01129,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01136,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01143,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01150,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01157,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01164,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01171,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01178,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01185,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01192,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01199,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01206,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01213,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01220,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01227,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01234,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01241,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01248,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01255,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01262,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01269,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
JUL26-01276,Lunch,F04,Grilled Chicken,1,24.0,6.5,17.5
